"Date","Price","Open","High","Low","Vol.","Change %"
"08/03/2024","59.52","59.30","59.79","58.97","13.24M","0.13%"
"07/03/2024","59.44","59.69","59.77","59.24","13.69M","-0.18%"
"06/03/2024","59.55","59.52","59.99","59.38","12.38M","0.05%"
"05/03/2024","59.52","59.91","60.11","59.42","12.31M","-0.48%"
"04/03/2024","59.81","59.23","59.95","59.22","10.15M","0.47%"
"01/03/2024","59.53","59.90","59.90","59.34","10.93M","-0.82%"
"29/02/2024","60.02","60.35","60.64","59.90","18.15M","-0.63%"
"28/02/2024","60.40","60.37","60.49","60.06","8.08M","0.10%"
"27/02/2024","60.34","60.54","60.78","60.12","9.93M","-0.61%"
"26/02/2024","60.71","61.24","61.27","60.66","10.34M","-0.80%"
"23/02/2024","61.20","61.09","61.62","61.00","13.61M","0.08%"
"22/02/2024","61.15","60.99","61.25","60.50","12.98M","-0.15%"
"21/02/2024","61.24","60.99","61.28","60.83","14.38M","0.89%"
"20/02/2024","60.70","59.60","60.84","59.51","18.34M","2.21%"
"16/02/2024","59.39","59.35","59.62","58.96","13.95M","-0.02%"
"15/02/2024","59.40","59.42","59.59","59.13","13.70M","0.19%"
"14/02/2024","59.29","59.17","59.59","59.03","15.87M","-0.10%"
"13/02/2024","59.35","59.50","60.65","58.79","24.20M","-0.59%"
"12/02/2024","59.70","59.66","59.76","58.96","13.52M","0.24%"
"09/02/2024","59.56","59.47","59.58","59.03","15.24M","-0.45%"
"08/02/2024","59.83","59.89","59.97","59.41","12.87M","-0.27%"
"07/02/2024","59.99","60.07","60.21","59.94","10.26M","0.08%"
"06/02/2024","59.94","59.96","60.05","59.68","12.78M","-0.17%"
"05/02/2024","60.04","60.38","60.38","59.88","12.76M","-0.83%"
"02/02/2024","60.54","60.82","60.87","60.23","17.54M","-0.72%"
"01/02/2024","60.98","59.57","61.01","59.36","15.87M","2.50%"
"31/01/2024","59.49","60.10","60.45","59.29","22.84M","-0.68%"
"30/01/2024","59.90","59.85","60.02","59.44","22.06M","0.28%"
"29/01/2024","59.73","59.34","59.79","59.17","14.55M","0.61%"
"26/01/2024","59.37","59.25","59.49","59.13","13.03M","0.35%"
"25/01/2024","59.16","59.01","59.17","58.66","14.90M","0.42%"
"24/01/2024","58.91","59.80","59.81","58.89","16.37M","-1.57%"
"23/01/2024","59.85","59.53","60.00","59.46","14.48M","0.47%"
"22/01/2024","59.57","59.76","60.06","59.44","14.31M","-0.43%"
"19/01/2024","59.83","60.26","60.28","59.64","14.39M","-0.55%"
"18/01/2024","60.16","59.69","60.23","59.53","10.40M","0.28%"
"17/01/2024","59.99","59.86","60.21","59.82","8.98M","0.00%"
"16/01/2024","59.99","60.39","60.43","59.85","11.83M","-0.66%"
"12/01/2024","60.39","60.08","60.46","59.87","13.22M","0.97%"
"11/01/2024","59.81","60.25","60.26","59.69","13.75M","-0.65%"
"10/01/2024","60.20","60.22","60.41","59.98","12.26M","0.33%"
"09/01/2024","60.00","59.99","60.13","59.62","10.49M","-0.18%"
"08/01/2024","60.11","59.68","60.18","59.42","11.55M","0.74%"
"05/01/2024","59.67","59.80","59.95","59.09","10.41M","-0.15%"
"04/01/2024","59.76","60.05","60.26","59.66","12.91M","-0.33%"
"03/01/2024","59.96","59.93","60.20","59.76","14.83M","0.23%"
"02/01/2024","59.82","58.80","59.88","58.67","16.32M","1.51%"
