"Date","Price","Open","High","Low","Vol.","Change %"
"03/02/2025","182.79","181.55","184.24","180.12","6.45M","-0.88%"
"31/01/2025","184.42","188.83","189.16","184.37","4.83M","-1.60%"
"30/01/2025","187.42","186.04","189.14","185.65","4.45M","1.08%"
"29/01/2025","185.42","192.94","193.01","185.06","6.85M","-3.90%"
"28/01/2025","192.94","188.66","197.74","186.57","8.75M","1.92%"
"27/01/2025","189.30","185.09","192.43","183.56","6.11M","0.85%"
"24/01/2025","187.70","187.83","190.93","186.87","3.09M","0.20%"
"23/01/2025","187.32","187.02","187.75","185.04","5.49M","-0.20%"
"22/01/2025","187.70","185.28","188.97","182.57","5.52M","2.28%"
"21/01/2025","183.51","181.09","186.15","180.53","6.42M","3.61%"
"17/01/2025","177.11","181.12","181.35","177.00","5.50M","-0.03%"
"16/01/2025","177.17","176.00","178.95","173.58","6.64M","1.71%"
"15/01/2025","174.19","173.33","175.95","172.79","7.71M","2.12%"
"14/01/2025","170.58","168.30","170.66","166.40","4.91M","1.64%"
"13/01/2025","167.82","169.77","170.53","166.21","7.40M","-3.23%"
"10/01/2025","173.42","171.80","175.24","171.19","5.73M","0.34%"
"08/01/2025","172.83","169.38","173.11","167.26","11.02M","-1.53%"
"07/01/2025","175.51","177.52","178.17","173.18","6.49M","-2.22%"
"06/01/2025","179.50","182.35","182.79","176.65","7.11M","-2.05%"
"03/01/2025","183.25","181.26","184.80","180.41","4.28M","1.39%"
"02/01/2025","180.74","184.50","184.63","178.82","4.54M","-0.67%"
"31/12/2024","181.96","185.38","185.81","181.26","3.27M","-1.22%"
"30/12/2024","184.20","183.81","185.61","181.90","2.74M","-1.06%"
"27/12/2024","186.18","186.37","187.01","183.20","2.91M","-1.23%"
"26/12/2024","188.50","188.51","189.48","187.63","2.11M","-0.53%"
"24/12/2024","189.51","187.94","189.51","186.65","1.47M","0.69%"
"23/12/2024","188.22","187.30","189.51","186.50","3.90M","0.77%"
"20/12/2024","186.78","186.58","192.86","185.01","13.35M","-1.36%"
"19/12/2024","189.36","194.44","195.30","188.50","5.49M","0.32%"
"18/12/2024","188.76","201.00","202.00","186.54","6.40M","-6.20%"
"17/12/2024","201.24","202.33","207.24","199.00","5.43M","-0.62%"
"16/12/2024","202.50","198.15","203.00","195.50","6.09M","3.02%"
"13/12/2024","196.56","200.25","201.25","196.18","3.85M","-1.77%"
"12/12/2024","200.10","198.55","201.70","197.76","3.29M","0.45%"
"11/12/2024","199.21","195.32","199.43","195.32","3.38M","2.22%"
"10/12/2024","194.88","195.76","198.22","193.87","3.49M","0.21%"
"09/12/2024","194.47","203.50","205.11","194.07","5.07M","-4.18%"
"06/12/2024","202.95","202.57","204.58","201.31","3.96M","0.71%"
"05/12/2024","201.51","202.00","203.75","200.79","3.39M","-0.38%"
"04/12/2024","202.29","198.23","203.39","196.30","5.43M","3.05%"
"03/12/2024","196.29","194.04","197.88","193.43","5.16M","0.62%"
"02/12/2024","195.09","195.12","196.16","193.26","4.65M","0.61%"
"29/11/2024","193.91","193.13","194.61","191.73","2.09M","0.90%"
"27/11/2024","192.18","196.85","196.96","191.38","9.25M","-3.03%"
"26/11/2024","198.20","194.72","198.61","194.32","5.72M","2.59%"
"25/11/2024","193.19","193.98","198.08","191.59","8.69M","0.79%"
"22/11/2024","191.68","196.31","197.01","187.60","12.64M","-3.61%"
"21/11/2024","198.85","193.10","202.00","190.27","14.87M","1.22%"
"20/11/2024","196.45","194.78","197.46","191.96","11.06M","1.24%"
"19/11/2024","194.03","192.60","194.51","191.51","4.76M","0.32%"
"18/11/2024","193.41","196.50","196.69","192.87","4.47M","-0.04%"
"15/11/2024","193.50","194.72","196.25","192.79","4.41M","-1.87%"
"14/11/2024","197.20","201.05","201.58","197.01","4.86M","-1.98%"
"13/11/2024","201.18","199.64","204.26","198.65","3.93M","1.09%"
"12/11/2024","199.01","197.88","199.65","196.99","3.70M","-0.02%"
"11/11/2024","199.05","197.83","200.35","196.85","3.76M","1.71%"
"08/11/2024","195.70","194.50","196.60","192.13","4.12M","1.14%"
"07/11/2024","193.50","189.29","193.60","188.11","4.21M","0.47%"
"06/11/2024","192.59","189.00","193.10","188.00","5.03M","5.16%"
"05/11/2024","183.15","182.24","184.24","181.10","2.71M","1.43%"
"04/11/2024","180.56","180.32","181.94","178.00","3.06M","-0.42%"
"01/11/2024","181.32","179.51","182.88","178.55","5.85M","0.64%"
"31/10/2024","180.16","182.34","184.69","179.10","4.06M","0.23%"
"30/10/2024","179.76","182.17","183.94","179.34","2.94M","-1.61%"
"29/10/2024","182.70","180.88","183.74","178.90","4.41M","0.84%"
"28/10/2024","181.18","184.00","184.46","180.71","3.13M","-1.12%"
"25/10/2024","183.22","183.87","186.20","182.87","2.69M","0.51%"
"24/10/2024","182.29","180.35","183.26","180.07","2.97M","1.78%"
"23/10/2024","179.10","186.78","187.07","178.79","5.40M","-4.76%"
"22/10/2024","188.05","187.36","189.63","185.65","3.17M","-0.61%"
"21/10/2024","189.21","187.49","192.00","186.51","4.36M","0.96%"
"18/10/2024","187.41","186.60","188.00","186.32","2.90M","-0.35%"
"17/10/2024","188.07","186.00","189.87","185.16","3.10M","0.78%"
"16/10/2024","186.62","187.22","187.27","183.70","6.17M","-0.32%"
"15/10/2024","187.22","186.52","188.16","185.01","7.46M","0.14%"
"14/10/2024","186.96","188.49","188.57","184.90","2.99M","0.19%"
"11/10/2024","186.60","184.51","189.16","184.48","4.60M","1.03%"
"10/10/2024","184.70","180.00","184.90","180.00","4.45M","1.80%"
"09/10/2024","181.43","177.57","181.78","177.50","4.92M","2.18%"
"08/10/2024","177.57","172.70","178.50","172.50","6.64M","5.09%"
"07/10/2024","168.97","170.31","172.78","168.40","4.80M","-1.29%"
"04/10/2024","171.18","171.00","171.48","167.79","4.07M","1.91%"
"03/10/2024","167.97","164.98","168.35","164.46","4.02M","1.15%"
"02/10/2024","166.07","165.27","168.81","164.27","4.11M","0.86%"
"01/10/2024","164.65","170.80","170.89","164.13","5.41M","-3.66%"
"30/09/2024","170.90","167.59","171.72","167.50","5.14M","1.80%"
"27/09/2024","167.88","169.43","169.98","167.25","3.52M","-0.88%"
"26/09/2024","169.37","171.77","172.13","167.65","5.05M","-0.52%"
"25/09/2024","170.26","171.71","172.50","169.18","3.58M","-0.88%"
"24/09/2024","171.76","172.52","172.93","169.26","4.52M","-0.19%"
"23/09/2024","172.09","169.82","172.68","168.59","4.41M","1.19%"
"20/09/2024","170.06","166.50","170.52","166.16","7.55M","1.95%"
"19/09/2024","166.80","168.95","169.59","166.20","4.81M","1.17%"
"18/09/2024","164.88","168.47","168.88","164.36","5.71M","-2.42%"
"17/09/2024","168.96","173.60","173.97","168.14","5.00M","-2.36%"
"16/09/2024","173.05","173.29","174.63","171.46","3.39M","-0.23%"
"13/09/2024","173.45","172.58","176.30","172.24","3.05M","0.50%"
"12/09/2024","172.58","172.01","173.20","170.65","3.52M","0.99%"
"11/09/2024","170.88","173.24","173.24","166.35","6.91M","-1.67%"
"10/09/2024","173.79","173.50","174.05","170.04","4.96M","1.03%"
"09/09/2024","172.02","169.42","172.46","168.82","4.79M","2.45%"
