"Date","Price","Open","High","Low","Vol.","Change %"
"26/07/2024","161.94","164.30","164.59","159.19","13.09M","1.04%"
"25/07/2024","160.28","158.16","163.40","152.11","25.73M","0.30%"
"24/07/2024","159.80","165.09","165.45","159.59","19.54M","-5.90%"
"23/07/2024","169.82","169.42","171.54","167.97","11.69M","0.28%"
"22/07/2024","169.35","166.61","170.88","166.18","21.04M","2.16%"
"19/07/2024","165.77","169.17","170.52","165.22","22.59M","-3.55%"
"18/07/2024","171.87","175.50","178.69","164.51","52.90M","0.39%"
"17/07/2024","171.20","175.21","176.58","170.51","45.05M","-7.98%"
"16/07/2024","186.04","188.27","189.59","185.02","16.66M","0.44%"
"15/07/2024","185.22","188.68","190.06","184.08","15.68M","-1.14%"
"12/07/2024","187.35","183.07","190.38","182.75","19.22M","1.54%"
"11/07/2024","184.50","193.09","193.47","183.01","21.58M","-3.43%"
"10/07/2024","191.05","188.28","191.42","186.70","19.29M","3.54%"
"09/07/2024","184.52","188.09","188.44","182.50","19.97M","-1.13%"
"08/07/2024","186.63","190.00","192.80","185.13","22.58M","1.43%"
"05/07/2024","183.99","184.14","185.08","182.30","11.37M","0.82%"
"03/07/2024","182.49","177.99","182.49","177.88","11.81M","3.86%"
"02/07/2024","175.70","171.13","176.71","171.03","10.66M","1.96%"
"01/07/2024","172.33","174.24","175.30","170.45","10.72M","-0.85%"
"28/06/2024","173.81","172.81","176.82","172.81","11.22M","1.27%"
"27/06/2024","171.63","173.79","175.48","171.15","10.86M","-0.26%"
"26/06/2024","172.07","172.12","173.69","170.20","11.90M","-0.31%"
"25/06/2024","172.60","169.95","172.64","169.01","13.48M","2.85%"
"24/06/2024","167.81","170.43","171.42","167.12","19.74M","-3.54%"
"21/06/2024","173.96","172.71","177.48","172.21","20.27M","-0.81%"
"20/06/2024","175.38","182.58","183.17","173.50","28.40M","-2.40%"
"18/06/2024","179.69","180.02","184.86","178.99","27.16M","1.38%"
"17/06/2024","177.24","177.84","178.67","173.48","18.59M","2.74%"
"14/06/2024","172.51","172.00","173.64","170.36","9.19M","-0.23%"
"13/06/2024","172.91","172.95","174.07","170.51","15.59M","-0.04%"
"12/06/2024","172.98","173.36","176.06","171.54","20.31M","4.39%"
"11/06/2024","165.71","168.18","168.40","163.79","11.51M","-1.46%"
"10/06/2024","168.16","164.00","169.84","162.42","12.44M","2.29%"
"07/06/2024","164.39","163.57","166.12","161.96","14.02M","1.43%"
"06/06/2024","162.07","164.52","164.70","160.36","14.82M","-0.52%"
"05/06/2024","162.92","158.59","163.73","157.95","23.19M","6.85%"
"04/06/2024","152.47","153.40","153.79","150.99","10.07M","-1.60%"
"03/06/2024","154.95","155.12","157.15","152.46","12.92M","2.59%"
"31/05/2024","151.04","151.48","152.50","147.81","13.78M","-1.26%"
"30/05/2024","152.96","153.59","154.05","151.89","9.71M","-0.89%"
"29/05/2024","154.34","156.75","156.88","153.21","15.78M","-3.18%"
"28/05/2024","159.41","159.68","160.38","157.60","13.96M","-0.37%"
"24/05/2024","160.00","157.20","160.66","156.71","11.91M","1.85%"
"23/05/2024","157.09","159.18","160.78","155.87","20.87M","0.60%"
"22/05/2024","156.15","155.88","157.23","154.54","13.46M","1.61%"
"21/05/2024","153.67","152.30","153.99","151.95","7.92M","0.08%"
"20/05/2024","153.55","151.67","154.24","150.82","9.26M","1.23%"
"17/05/2024","151.68","154.00","154.00","150.84","7.71M","-0.36%"
"16/05/2024","152.23","154.10","155.05","152.21","13.39M","-2.15%"
"15/05/2024","155.58","153.36","156.00","152.73","14.03M","2.39%"
"14/05/2024","151.95","146.49","152.01","146.25","12.32M","3.78%"
"13/05/2024","146.41","148.02","148.44","146.30","8.28M","-1.91%"
