"Date","Price","Open","High","Low","Vol.","Change %"
"18/07/2024","290.16","296.66","298.32","288.07","1.82M","-1.55%"
"17/07/2024","294.74","294.79","299.38","290.87","1.98M","-1.26%"
"16/07/2024","298.50","303.78","304.87","294.85","1.42M","-1.21%"
"15/07/2024","302.15","302.27","308.12","299.40","1.15M","-0.04%"
"12/07/2024","302.27","302.13","307.44","300.39","1.24M","0.43%"
"11/07/2024","300.98","312.73","314.02","297.11","2.29M","-1.31%"
"10/07/2024","304.99","308.00","312.31","304.85","2.22M","-2.11%"
"09/07/2024","311.55","315.26","315.43","310.64","1.45M","-0.69%"
"08/07/2024","313.71","321.94","322.00","309.01","1.73M","-0.99%"
"05/07/2024","316.85","315.00","317.09","313.53","939.76K","0.65%"
"03/07/2024","314.80","315.30","316.08","311.01","661.80K","-0.24%"
"02/07/2024","315.55","314.02","316.64","309.43","913.31K","0.54%"
"01/07/2024","313.84","313.64","314.42","306.81","1.08M","0.02%"
"28/06/2024","313.79","315.39","317.99","306.21","4.93M","-0.50%"
"27/06/2024","315.38","319.29","324.56","314.24","1.49M","-1.12%"
"26/06/2024","318.96","320.00","322.00","316.19","1.25M","-0.72%"
"25/06/2024","321.28","317.91","322.73","312.61","1.04M","2.00%"
"24/06/2024","314.99","317.74","319.50","310.67","1.49M","-0.87%"
"21/06/2024","317.74","311.71","319.04","308.40","1.40M","1.23%"
"20/06/2024","313.89","311.64","317.30","310.65","1.48M","1.29%"
"18/06/2024","309.90","310.00","312.31","305.49","1.22M","-0.42%"
"17/06/2024","311.22","312.67","317.45","310.88","1.33M","-0.58%"
"14/06/2024","313.02","307.23","316.70","305.85","2.05M","2.29%"
"13/06/2024","306.01","313.14","314.84","300.79","2.14M","-3.00%"
"12/06/2024","315.49","311.00","316.11","309.29","1.14M","1.77%"
"11/06/2024","310.00","319.00","319.38","306.08","1.81M","0.32%"
"10/06/2024","309.00","309.46","312.16","305.37","1.55M","0.26%"
"07/06/2024","308.21","318.99","319.05","307.67","2.14M","-3.54%"
"06/06/2024","319.51","325.00","328.63","318.10","1.23M","-1.61%"
"05/06/2024","324.75","326.55","331.08","322.55","1.82M","-0.59%"
"04/06/2024","326.68","312.64","326.76","310.50","3.48M","4.16%"
"03/06/2024","313.62","313.01","317.00","307.36","2.28M","5.67%"
"31/05/2024","296.78","301.89","304.65","292.21","1.48M","-2.60%"
"30/05/2024","304.69","305.45","307.23","301.59","704.21K","-0.92%"
"29/05/2024","307.52","307.71","309.15","304.10","1.10M","-0.89%"
"28/05/2024","310.29","307.00","312.00","306.00","1.08M","0.69%"
"24/05/2024","308.16","298.00","309.64","298.00","1.17M","2.55%"
"23/05/2024","300.51","302.92","305.82","296.98","1.01M","0.59%"
"22/05/2024","298.76","306.00","306.69","295.71","1.38M","-2.02%"
"21/05/2024","304.93","304.85","307.98","302.38","1.03M","-1.06%"
"20/05/2024","308.21","303.00","312.69","303.00","1.49M","1.78%"
"17/05/2024","302.82","299.95","302.87","298.12","893.62K","1.58%"
"16/05/2024","298.12","302.54","304.92","297.86","1.32M","-1.62%"
"15/05/2024","303.04","298.85","303.07","295.39","2.01M","4.45%"
"14/05/2024","290.12","287.72","291.54","286.20","917.90K","0.14%"
"13/05/2024","289.71","294.65","295.41","287.17","898.84K","-1.66%"
"10/05/2024","294.60","300.21","303.66","293.08","943.90K","-1.36%"
"09/05/2024","298.66","298.88","301.37","294.26","844.75K","0.00%"
