"Date","Price","Open","High","Low","Vol.","Change %"
"25/09/2024","77.14","77.51","78.28","77.08","12.55M","-0.39%"
"24/09/2024","77.44","76.00","77.51","75.97","16.10M","3.65%"
"23/09/2024","74.71","75.11","75.27","73.78","8.29M","1.04%"
"20/09/2024","73.94","74.82","75.05","73.45","17.47M","-1.78%"
"19/09/2024","75.28","74.98","76.46","74.56","17.70M","2.42%"
"18/09/2024","73.50","72.77","74.74","72.19","11.72M","0.99%"
"17/09/2024","72.78","71.97","73.73","71.31","14.64M","1.76%"
"16/09/2024","71.52","72.36","72.50","71.04","12.02M","-1.32%"
"13/09/2024","72.48","72.40","72.75","70.94","30.38M","6.45%"
"12/09/2024","68.09","70.06","70.49","67.85","16.38M","-2.88%"
"11/09/2024","70.11","68.83","70.22","67.12","14.67M","1.62%"
"10/09/2024","68.99","70.00","70.46","67.64","20.23M","-1.16%"
"09/09/2024","69.80","70.95","71.19","69.63","8.80M","0.32%"
"06/09/2024","69.58","71.13","72.02","68.73","11.45M","-2.34%"
"05/09/2024","71.25","71.08","72.62","70.92","8.89M","-0.43%"
"04/09/2024","71.56","71.52","72.69","71.30","8.00M","-0.46%"
"03/09/2024","71.89","72.57","73.61","71.21","13.05M","-1.70%"
"30/08/2024","73.13","72.89","73.42","72.06","12.68M","1.23%"
"29/08/2024","72.24","72.50","73.28","72.13","9.30M","0.54%"
"28/08/2024","71.85","72.50","72.55","71.02","9.53M","-0.98%"
"27/08/2024","72.56","72.49","73.09","71.80","7.29M","-0.07%"
"26/08/2024","72.61","74.30","74.30","72.11","11.00M","-2.27%"
"23/08/2024","74.30","72.85","74.46","72.35","13.07M","1.35%"
"22/08/2024","73.31","73.55","74.12","72.67","9.57M","-0.23%"
"21/08/2024","73.48","73.72","74.29","73.06","9.29M","0.23%"
"20/08/2024","73.31","74.27","74.48","73.28","10.25M","-1.17%"
"19/08/2024","74.18","72.00","74.22","71.79","13.82M","2.97%"
"16/08/2024","72.04","72.50","73.35","71.75","11.55M","-0.95%"
"15/08/2024","72.73","72.51","73.42","72.29","13.71M","1.11%"
"14/08/2024","71.93","71.60","72.00","70.61","12.34M","1.22%"
"13/08/2024","71.06","69.77","71.19","69.38","15.47M","2.60%"
"12/08/2024","69.26","68.61","69.31","68.02","10.83M","1.05%"
"09/08/2024","68.54","69.14","69.38","67.75","12.77M","-0.68%"
"08/08/2024","69.01","66.53","69.17","65.95","21.78M","5.29%"
"07/08/2024","65.54","65.56","68.40","65.49","31.49M","1.03%"
"06/08/2024","64.87","62.55","65.82","60.50","53.34M","10.93%"
"05/08/2024","58.48","55.53","58.65","54.84","32.06M","-0.86%"
"02/08/2024","58.99","59.38","59.58","56.86","27.65M","-3.33%"
"01/08/2024","61.02","64.86","65.00","60.76","18.97M","-5.35%"
"31/07/2024","64.47","63.88","65.18","63.66","18.21M","2.19%"
"30/07/2024","63.09","64.15","64.77","62.61","16.51M","-1.05%"
"29/07/2024","63.76","64.83","65.26","63.72","16.91M","-0.99%"
"26/07/2024","64.40","66.10","66.26","64.18","17.38M","-2.04%"
"25/07/2024","65.74","66.00","69.37","64.40","22.60M","-0.60%"
"24/07/2024","66.14","67.27","67.79","65.78","15.19M","-2.04%"
"23/07/2024","67.52","68.05","69.10","67.28","9.54M","-0.31%"
"22/07/2024","67.73","67.53","68.78","67.08","13.41M","0.62%"
"19/07/2024","67.31","66.78","67.44","66.10","12.81M","1.58%"
"18/07/2024","66.26","69.00","69.34","65.81","21.99M","-3.44%"
"17/07/2024","68.62","73.38","73.41","68.56","27.88M","-7.64%"
"16/07/2024","74.30","73.11","75.40","73.11","17.53M","2.78%"
"15/07/2024","72.29","73.06","73.25","70.76","13.47M","-0.19%"
"12/07/2024","72.43","72.11","73.80","72.11","14.68M","-1.50%"
"11/07/2024","73.53","69.51","73.64","68.85","26.70M","6.15%"
"10/07/2024","69.27","71.50","71.50","68.38","14.64M","-2.87%"
"09/07/2024","71.32","71.40","72.28","71.13","8.76M","0.10%"
"08/07/2024","71.25","71.31","71.78","70.75","7.23M","0.27%"
"05/07/2024","71.06","70.99","71.42","70.39","6.60M","-0.34%"
"03/07/2024","71.30","70.66","72.14","70.50","7.87M","0.89%"
"02/07/2024","70.67","71.25","71.26","68.88","14.32M","-0.60%"
"01/07/2024","71.10","72.20","72.58","69.40","13.44M","-2.17%"
"28/06/2024","72.68","70.81","73.26","70.77","21.38M","3.33%"
"27/06/2024","70.34","70.98","71.32","70.07","9.65M","-0.72%"
"26/06/2024","70.85","70.94","71.60","70.55","10.23M","-0.74%"
"25/06/2024","71.38","71.86","72.94","70.22","18.91M","1.19%"
"24/06/2024","70.54","69.83","71.23","69.75","12.48M","0.47%"
"21/06/2024","70.21","70.04","70.25","69.23","20.91M","-0.13%"
"20/06/2024","70.30","70.51","71.12","69.73","10.66M","-0.04%"
"18/06/2024","70.33","70.60","71.21","69.89","9.51M","-0.23%"
"17/06/2024","70.49","69.91","70.83","69.83","14.76M","0.61%"
"14/06/2024","70.06","70.91","71.00","69.32","11.60M","-1.13%"
"13/06/2024","70.86","73.16","73.16","70.24","17.11M","-3.13%"
"12/06/2024","73.15","71.31","73.60","71.00","24.44M","5.12%"
"11/06/2024","69.59","68.60","69.60","67.76","12.74M","1.44%"
"10/06/2024","68.60","69.28","69.69","66.56","19.17M","-1.02%"
"07/06/2024","69.31","68.90","69.71","68.11","13.93M","0.60%"
"06/06/2024","68.90","67.45","69.69","67.33","25.87M","4.68%"
"05/06/2024","65.82","64.94","66.28","64.21","19.51M","1.97%"
"04/06/2024","64.55","64.06","65.19","63.70","12.69M","1.19%"
"03/06/2024","63.79","64.78","64.96","62.94","14.92M","-1.19%"
"31/05/2024","64.56","64.20","64.63","63.14","17.32M","0.69%"
"30/05/2024","64.12","64.79","65.41","63.72","12.69M","-1.25%"
"29/05/2024","64.93","63.01","65.36","62.91","16.99M","2.22%"
"28/05/2024","63.52","64.61","64.61","63.10","14.21M","-1.15%"
"24/05/2024","64.26","63.78","64.76","63.62","10.39M","1.04%"
"23/05/2024","63.60","65.56","65.80","63.25","20.12M","-2.87%"
"22/05/2024","65.48","64.82","66.09","64.52","22.56M","2.36%"
"21/05/2024","63.97","64.13","64.65","63.81","16.59M","-1.05%"
"20/05/2024","64.65","65.64","65.87","64.31","15.86M","-1.55%"
"17/05/2024","65.67","66.50","66.64","65.52","15.70M","-0.58%"
"16/05/2024","66.05","66.97","67.33","66.00","19.92M","-0.86%"
"15/05/2024","66.62","66.00","66.66","65.22","16.31M","1.99%"
"14/05/2024","65.32","65.85","66.10","64.75","19.46M","-1.06%"
"13/05/2024","66.02","67.00","67.06","64.72","18.98M","-1.45%"
"10/05/2024","66.99","67.82","67.90","66.40","18.92M","-1.38%"
"09/05/2024","67.93","66.81","68.57","66.75","27.97M","2.30%"
"08/05/2024","66.40","64.50","67.20","63.84","84.22M","-5.72%"
"07/05/2024","70.43","72.64","72.64","69.80","24.43M","-1.51%"
"06/05/2024","71.51","71.00","73.82","70.83","25.00M","3.29%"
"03/05/2024","69.23","69.85","70.34","69.03","15.56M","0.96%"
"02/05/2024","68.57","68.40","69.04","67.63","18.23M","1.15%"
"01/05/2024","67.79","66.04","69.41","65.86","21.28M","2.29%"
"30/04/2024","66.27","67.22","68.60","66.07","22.71M","-1.68%"
"29/04/2024","67.40","68.50","68.66","67.20","21.14M","-2.39%"
"26/04/2024","69.05","69.97","70.15","68.70","16.19M","-0.38%"
"25/04/2024","69.31","67.86","70.29","67.38","20.55M","-0.07%"
"24/04/2024","69.36","70.15","70.22","67.36","27.52M","-2.03%"
"23/04/2024","70.80","70.02","71.14","69.62","16.81M","2.64%"
"22/04/2024","68.98","70.48","70.89","68.48","26.80M","-0.32%"
"19/04/2024","69.20","71.15","71.15","68.38","23.19M","-2.95%"
"18/04/2024","71.30","72.26","72.86","70.64","20.43M","-0.89%"
"17/04/2024","71.94","75.00","75.61","71.04","15.36M","-2.95%"
"16/04/2024","74.13","73.39","74.70","72.70","14.51M","0.99%"
"15/04/2024","73.40","76.38","76.68","72.88","16.09M","-2.50%"
"12/04/2024","75.28","75.05","75.82","74.49","11.59M","-1.18%"
"11/04/2024","76.18","74.80","76.56","74.71","13.65M","2.46%"
"10/04/2024","74.35","74.40","75.31","73.54","12.53M","-1.05%"
"09/04/2024","75.14","74.77","75.50","73.33","13.77M","0.15%"
"08/04/2024","75.03","76.70","76.86","73.95","22.87M","-2.76%"
"05/04/2024","77.16","75.34","78.39","74.92","21.57M","2.99%"
"04/04/2024","74.92","77.24","77.67","74.48","17.19M","-2.46%"
"03/04/2024","76.81","76.84","78.85","76.54","19.88M","-0.22%"
"02/04/2024","76.98","75.66","77.33","74.97","15.84M","0.76%"
"01/04/2024","76.40","77.00","77.78","76.00","12.20M","-0.77%"
"28/03/2024","76.99","77.90","78.05","76.89","13.42M","-1.43%"
"27/03/2024","78.11","78.96","79.00","76.85","13.16M","0.26%"
"26/03/2024","77.91","79.80","80.18","77.78","12.44M","-1.89%"
"25/03/2024","79.41","79.99","81.04","79.39","10.25M","-1.02%"
"22/03/2024","80.23","79.80","80.45","79.20","8.87M","-0.02%"
"21/03/2024","80.25","79.60","81.23","79.09","16.19M","2.05%"
"20/03/2024","78.64","77.09","78.95","76.75","11.49M","2.02%"
"19/03/2024","77.08","75.38","77.18","74.19","13.04M","1.82%"
"18/03/2024","75.70","77.00","77.00","73.66","18.94M","-0.49%"
"15/03/2024","76.07","77.00","77.84","75.77","24.55M","-2.03%"
"14/03/2024","77.65","78.34","78.48","76.90","12.74M","-0.77%"
"13/03/2024","78.25","78.00","79.69","77.93","12.07M","-0.09%"
"12/03/2024","78.32","78.01","78.48","77.48","11.30M","1.10%"
"11/03/2024","77.47","78.70","78.89","76.53","13.78M","-1.56%"
"08/03/2024","78.70","79.94","81.98","78.21","16.41M","-0.89%"
"07/03/2024","79.41","79.40","80.07","78.26","13.87M","0.98%"
"06/03/2024","78.64","80.17","80.99","78.53","13.73M","-0.57%"
"05/03/2024","79.09","80.83","80.85","77.43","19.76M","-2.72%"
"04/03/2024","81.30","81.94","82.14","80.79","15.99M","0.33%"
"01/03/2024","81.03","79.50","81.47","79.32","18.53M","1.92%"
"29/02/2024","79.50","78.35","79.68","77.93","19.41M","2.28%"
