"Date","Price","Open","High","Low","Vol.","Change %"
"03/02/2025","810.43","804.27","817.96","801.75","2.81M","-0.08%"
"31/01/2025","811.08","823.00","827.35","811.03","2.56M","-1.48%"
"30/01/2025","823.23","808.41","824.62","805.00","2.64M","2.38%"
"29/01/2025","804.08","806.99","809.12","799.00","1.83M","-0.11%"
"28/01/2025","804.99","807.24","816.15","800.11","2.81M","-0.39%"
"27/01/2025","808.17","778.71","809.25","778.71","3.92M","2.90%"
"24/01/2025","785.41","761.95","789.29","760.49","4.17M","2.45%"
"23/01/2025","766.60","747.66","766.60","744.25","3.13M","1.67%"
"22/01/2025","753.98","745.58","760.37","739.05","3.74M","1.57%"
"21/01/2025","742.35","731.27","743.28","726.53","5.12M","2.29%"
"17/01/2025","725.72","747.83","755.28","725.01","5.56M","-4.21%"
"16/01/2025","757.60","747.50","765.51","746.40","3.07M","1.45%"
"15/01/2025","746.74","749.00","754.60","735.27","5.74M","0.25%"
"14/01/2025","744.91","784.22","784.22","729.00","10.37M","-6.59%"
"13/01/2025","797.48","794.40","805.34","783.61","3.68M","-0.30%"
"10/01/2025","799.90","791.93","800.00","784.86","3.97M","1.61%"
"08/01/2025","787.22","773.83","792.56","770.66","3.48M","1.80%"
"07/01/2025","773.29","764.90","783.96","761.62","3.58M","1.07%"
"06/01/2025","765.10","783.72","784.77","763.35","3.99M","-2.16%"
"03/01/2025","781.98","778.17","785.84","775.53","1.80M","0.50%"
"02/01/2025","778.07","780.59","787.00","771.77","1.94M","0.79%"
"31/12/2024","772.00","771.00","773.91","764.30","2.33M","-0.24%"
"30/12/2024","773.84","777.91","779.76","771.00","1.72M","-1.19%"
"27/12/2024","783.17","790.00","793.29","779.22","2.10M","-1.38%"
"26/12/2024","794.14","794.12","803.91","791.50","1.27M","-0.19%"
"24/12/2024","795.67","791.37","797.75","787.10","1.17M","-0.08%"
"23/12/2024","796.28","785.17","799.36","773.07","3.62M","3.71%"
"20/12/2024","767.76","811.35","811.35","766.61","9.94M","1.35%"
"19/12/2024","757.54","765.10","772.97","752.40","4.04M","-0.94%"
"18/12/2024","764.71","775.00","779.00","762.50","3.35M","-1.79%"
"17/12/2024","778.62","777.86","788.00","772.43","3.92M","-0.05%"
"16/12/2024","779.00","792.00","799.78","775.25","3.43M","-1.28%"
"13/12/2024","789.12","777.13","794.24","772.99","3.06M","0.87%"
"12/12/2024","782.35","796.73","801.84","778.39","2.82M","-1.72%"
"11/12/2024","796.03","795.25","799.50","786.37","3.51M","-0.44%"
"10/12/2024","799.58","809.27","814.00","797.00","2.70M","-0.50%"
"09/12/2024","803.58","823.70","823.70","801.28","3.18M","-2.80%"
"06/12/2024","826.71","827.68","841.00","825.69","3.05M","0.13%"
"05/12/2024","825.62","827.78","831.13","817.46","2.42M","-0.51%"
"04/12/2024","829.84","828.10","846.46","820.50","3.87M","2.03%"
"03/12/2024","813.33","802.93","817.13","801.61","2.78M","1.69%"
"02/12/2024","799.80","798.11","805.35","795.22","2.90M","0.56%"
"29/11/2024","795.35","791.33","800.33","789.33","2.21M","0.91%"
"27/11/2024","788.19","788.12","794.83","780.30","2.71M","-0.14%"
"26/11/2024","789.32","785.20","807.00","773.95","6.62M","4.55%"
"25/11/2024","755.00","750.00","755.00","740.01","5.69M","0.93%"
"22/11/2024","748.01","757.05","761.28","745.08","4.02M","-0.25%"
"21/11/2024","749.92","746.12","753.00","735.00","4.14M","-0.46%"
"20/11/2024","753.41","735.78","757.37","735.46","5.16M","3.25%"
"19/11/2024","729.73","716.31","730.00","712.42","5.83M","0.35%"
"18/11/2024","727.20","733.19","734.00","711.40","9.15M","-2.55%"
"15/11/2024","746.20","775.19","777.98","744.20","7.33M","-5.09%"
"14/11/2024","786.23","809.19","809.19","783.51","4.00M","-3.15%"
"13/11/2024","811.81","820.32","829.10","811.29","3.06M","-0.86%"
"12/11/2024","818.86","830.20","833.99","810.72","3.38M","-1.63%"
"11/11/2024","832.44","831.30","844.00","824.63","3.34M","0.11%"
"08/11/2024","831.54","803.50","847.27","801.26","7.21M","4.27%"
"07/11/2024","797.45","784.65","802.55","778.19","4.56M","2.71%"
"06/11/2024","776.38","817.33","820.73","767.61","8.26M","-3.68%"
"05/11/2024","806.06","803.83","809.21","797.49","3.73M","-0.01%"
"04/11/2024","806.14","805.00","820.19","803.68","3.92M","-1.56%"
"01/11/2024","818.93","828.00","833.00","816.73","5.27M","-1.30%"
"31/10/2024","829.74","836.51","853.50","825.24","6.58M","-2.02%"
"30/10/2024","846.83","798.50","860.50","769.00","18.26M","-6.28%"
"29/10/2024","903.58","898.21","907.98","898.21","3.19M","0.89%"
"28/10/2024","895.59","894.87","898.21","890.78","2.08M","0.32%"
"25/10/2024","892.70","899.73","900.96","889.45","2.23M","0.15%"
"24/10/2024","891.32","898.33","900.00","888.28","1.80M","-1.32%"
"23/10/2024","903.25","905.62","907.95","891.73","2.65M","-0.65%"
"22/10/2024","909.15","901.67","911.12","900.20","1.39M","0.33%"
"21/10/2024","906.13","917.98","918.86","904.56","1.59M","-1.29%"
"18/10/2024","917.97","917.18","920.92","905.62","2.29M","0.09%"
"17/10/2024","917.12","921.00","930.51","916.04","2.19M","0.08%"
"16/10/2024","916.42","910.03","917.80","897.84","1.65M","0.34%"
"15/10/2024","913.32","924.44","926.52","907.80","2.28M","-1.74%"
"14/10/2024","929.51","936.00","937.00","926.00","1.55M","-0.27%"
"11/10/2024","932.06","916.04","932.24","911.18","2.29M","2.35%"
"10/10/2024","910.69","920.00","922.00","905.15","1.68M","-0.98%"
"09/10/2024","919.74","916.28","921.35","912.00","1.82M","0.66%"
"08/10/2024","913.72","903.00","921.97","902.22","2.20M","1.71%"
"07/10/2024","898.40","890.51","905.28","889.57","2.92M","1.27%"
"04/10/2024","887.16","885.91","888.97","876.89","1.97M","0.18%"
"03/10/2024","885.55","889.54","892.00","880.88","1.97M","-0.62%"
"02/10/2024","891.07","880.00","893.35","878.70","1.75M","0.75%"
