"Date","Price","Open","High","Low","Vol.","Change %"
"28/06/2024","158.97","160.26","161.62","157.90","8.64M","-0.95%"
"27/06/2024","160.50","160.80","161.85","159.60","3.34M","-0.09%"
"26/06/2024","160.64","158.57","161.02","157.52","4.00M","0.57%"
"25/06/2024","159.73","159.58","163.65","158.42","6.84M","-0.50%"
"24/06/2024","160.54","164.10","164.76","159.20","5.52M","-2.25%"
"21/06/2024","164.24","164.50","164.92","161.30","17.20M","-0.46%"
"20/06/2024","165.00","164.97","166.30","163.05","4.96M","0.02%"
"18/06/2024","164.97","163.40","165.19","162.36","5.11M","1.07%"
"17/06/2024","163.23","156.14","167.50","155.45","9.56M","4.72%"
"14/06/2024","155.88","154.22","156.60","153.21","6.25M","0.12%"
"13/06/2024","155.69","160.59","160.63","154.18","8.08M","-3.33%"
"12/06/2024","161.05","161.26","162.94","159.18","5.79M","0.43%"
"11/06/2024","160.36","162.03","162.26","159.61","5.11M","-1.52%"
"10/06/2024","162.84","162.00","163.90","161.56","4.39M","0.57%"
"07/06/2024","161.92","160.70","163.80","160.10","3.34M","0.81%"
"06/06/2024","160.62","162.30","163.17","159.76","3.87M","-1.19%"
"05/06/2024","162.55","161.83","162.94","160.52","4.28M","0.72%"
"04/06/2024","161.38","161.00","161.98","158.35","5.60M","-0.05%"
"03/06/2024","161.46","166.12","166.79","159.03","5.22M","-2.23%"
"31/05/2024","165.14","164.29","165.35","160.07","11.70M","0.57%"
"30/05/2024","164.20","163.48","165.02","163.19","4.39M","0.37%"
"29/05/2024","163.60","166.60","167.43","163.39","4.82M","-2.94%"
"28/05/2024","168.56","167.00","168.65","165.31","5.75M","0.74%"
"24/05/2024","167.33","165.83","169.15","163.85","5.50M","1.25%"
"23/05/2024","165.26","161.99","166.27","161.75","7.41M","2.77%"
"22/05/2024","160.81","160.49","161.74","159.73","4.43M","-0.12%"
"21/05/2024","161.00","157.94","161.22","157.36","5.07M","1.08%"
"20/05/2024","159.28","159.92","161.42","158.82","5.59M","-0.38%"
"17/05/2024","159.89","161.82","161.88","159.10","5.95M","-0.76%"
"16/05/2024","161.12","163.00","163.92","161.09","4.28M","-1.44%"
"15/05/2024","163.47","160.00","163.74","159.23","7.13M","2.17%"
"14/05/2024","160.00","158.64","160.82","158.03","6.10M","0.31%"
"13/05/2024","159.50","163.08","163.11","158.86","7.77M","-2.37%"
"10/05/2024","163.38","167.91","168.74","163.11","5.71M","-2.46%"
"09/05/2024","167.50","168.76","169.34","167.13","4.97M","-0.81%"
"08/05/2024","168.86","168.10","170.19","168.10","4.88M","0.05%"
"07/05/2024","168.78","167.81","170.80","167.22","4.78M","0.48%"
"06/05/2024","167.97","165.12","167.98","165.03","4.83M","2.35%"
"03/05/2024","164.11","165.30","165.30","162.01","3.97M","0.90%"
"02/05/2024","162.64","161.39","162.82","159.42","5.03M","1.84%"
"01/05/2024","159.70","162.57","163.30","158.82","4.78M","-1.31%"
"30/04/2024","161.82","163.56","166.26","161.58","6.72M","-1.62%"
"29/04/2024","164.49","163.00","166.07","163.00","5.38M","1.32%"
"26/04/2024","162.35","161.01","163.37","160.31","5.90M","0.68%"
