"Date","Price","Open","High","Low","Vol.","Change %"
"13/01/2025","297.02","292.52","297.71","291.16","2.20M","1.27%"
"10/01/2025","293.30","300.43","301.32","293.16","2.69M","-3.15%"
"08/01/2025","302.85","301.90","304.20","298.85","2.06M","0.27%"
"07/01/2025","302.02","304.00","304.38","296.85","2.06M","0.05%"
"06/01/2025","301.88","304.32","305.15","300.17","2.71M","-0.40%"
"03/01/2025","303.08","300.68","303.42","297.53","1.98M","1.56%"
"02/01/2025","298.43","300.00","300.34","294.62","1.93M","0.55%"
"31/12/2024","296.79","298.05","298.87","295.67","1.23M","-0.18%"
"30/12/2024","297.33","297.35","299.70","294.13","2.39M","-1.24%"
"27/12/2024","301.05","300.85","305.09","298.71","1.68M","-0.97%"
"26/12/2024","303.99","301.48","304.89","301.01","1.23M","0.17%"
"24/12/2024","303.46","299.29","303.61","298.00","862.88K","1.56%"
"23/12/2024","298.80","296.48","299.76","295.18","1.90M","0.05%"
"20/12/2024","298.65","292.35","302.72","292.00","6.23M","1.90%"
"19/12/2024","293.08","293.02","296.86","291.20","3.54M","1.84%"
"18/12/2024","287.78","302.60","303.59","286.43","3.54M","-4.50%"
"17/12/2024","301.34","302.33","303.03","299.70","3.61M","-0.73%"
"16/12/2024","303.57","303.70","304.20","300.83","1.81M","0.47%"
"13/12/2024","302.14","302.46","304.32","301.24","1.66M","0.61%"
"12/12/2024","300.30","303.63","304.45","300.26","1.67M","-0.67%"
"11/12/2024","302.34","303.37","304.13","299.54","2.07M","0.08%"
"10/12/2024","302.11","297.43","304.98","296.51","2.97M","1.82%"
"09/12/2024","296.72","304.07","305.07","296.16","2.38M","-2.39%"
"06/12/2024","303.99","301.64","304.74","300.62","1.80M","1.15%"
"05/12/2024","300.53","302.28","303.42","300.32","2.79M","-0.68%"
"04/12/2024","302.60","302.00","303.53","300.71","1.56M","0.16%"
"03/12/2024","302.11","303.84","304.99","301.14","2.13M","-0.05%"
"02/12/2024","302.26","306.21","306.85","299.91","2.17M","-0.79%"
"29/11/2024","304.68","307.25","307.79","304.67","1.33M","0.14%"
"27/11/2024","304.25","307.00","307.82","302.79","1.70M","-0.43%"
"26/11/2024","305.57","305.61","306.97","302.00","2.13M","0.12%"
