"Date","Price","Open","High","Low","Vol.","Change %"
"09/12/2024","442.58","447.90","450.80","441.93","2.83M","-1.53%"
"06/12/2024","449.44","448.05","450.86","446.95","2.19M","0.19%"
"05/12/2024","448.58","457.26","457.64","448.01","2.30M","-2.37%"
"04/12/2024","459.45","456.28","461.41","455.31","2.19M","0.29%"
"03/12/2024","458.12","461.90","461.90","456.58","1.87M","-0.34%"
"02/12/2024","459.69","460.99","461.04","456.45","1.80M","-0.28%"
"29/11/2024","460.99","456.99","461.66","456.09","1.35M","0.85%"
"27/11/2024","457.12","456.68","459.60","456.68","2.07M","0.11%"
"26/11/2024","456.60","453.47","456.66","451.28","2.60M","0.20%"
"25/11/2024","455.69","454.58","457.00","453.02","3.84M","0.20%"
"22/11/2024","454.78","453.84","457.20","453.55","1.86M","-0.06%"
"21/11/2024","455.07","451.85","455.14","449.61","2.07M","1.10%"
"20/11/2024","450.14","443.74","450.90","441.53","1.93M","1.37%"
"19/11/2024","444.06","443.80","444.67","439.76","2.08M","-1.01%"
"18/11/2024","448.57","446.53","449.26","445.29","1.75M","-0.12%"
"15/11/2024","449.10","451.07","451.69","446.90","2.42M","-0.97%"
"14/11/2024","453.49","455.65","457.87","453.10","1.67M","-0.60%"
"13/11/2024","456.24","453.84","457.54","450.86","1.54M","0.14%"
"12/11/2024","455.59","458.27","460.29","453.58","1.75M","-0.19%"
"11/11/2024","456.44","459.48","462.39","455.35","1.98M","-0.66%"
"08/11/2024","459.48","465.33","465.61","459.21","1.50M","-1.29%"
"07/11/2024","465.47","465.00","467.98","463.59","1.93M","0.61%"
"06/11/2024","462.63","463.82","465.69","458.32","2.63M","1.70%"
"05/11/2024","454.89","458.32","460.86","454.17","1.75M","-0.75%"
"04/11/2024","458.32","457.98","461.80","456.29","1.62M","0.22%"
"01/11/2024","457.31","456.51","459.33","453.50","2.35M","0.25%"
"31/10/2024","456.15","454.95","463.00","454.47","3.62M","-3.64%"
"30/10/2024","473.40","473.27","475.00","472.34","1.79M","-0.27%"
"29/10/2024","474.66","474.65","476.32","472.75","2.06M","-0.28%"
"28/10/2024","476.00","475.81","478.00","473.71","1.44M","0.47%"
"25/10/2024","473.76","475.12","478.65","472.93","2.46M","-0.15%"
"24/10/2024","474.46","478.35","478.43","471.62","994.28K","-0.62%"
"23/10/2024","477.43","479.17","482.24","476.86","1.54M","-0.94%"
"22/10/2024","481.95","481.78","482.48","478.00","1.43M","-0.29%"
"21/10/2024","483.36","484.95","485.49","481.06","1.07M","-0.64%"
"18/10/2024","486.45","483.14","487.27","481.51","1.26M","0.08%"
"17/10/2024","486.06","486.92","487.49","484.38","1.05M","0.43%"
"16/10/2024","483.98","478.52","485.32","478.32","1.21M","0.68%"
"15/10/2024","480.71","477.58","483.35","477.20","1.48M","0.66%"
"14/10/2024","477.58","474.38","478.15","473.42","1.08M","0.75%"
"11/10/2024","474.04","472.10","474.61","470.83","1.11M","0.98%"
"10/10/2024","469.42","471.91","472.63","467.73","1.25M","-0.03%"
"09/10/2024","469.57","467.50","470.64","467.03","1.25M","0.03%"
"08/10/2024","469.44","465.51","470.06","465.11","1.27M","1.34%"
"07/10/2024","463.24","464.45","466.34","460.77","2.02M","-1.06%"
"04/10/2024","468.18","470.16","470.83","464.88","2.13M","-0.33%"
"03/10/2024","469.75","471.96","472.75","468.15","1.07M","-1.28%"
"02/10/2024","475.84","474.06","477.44","472.66","1.02M","0.17%"
"01/10/2024","475.02","476.96","477.86","473.89","1.34M","-0.39%"
"30/09/2024","476.86","479.31","479.58","474.15","1.53M","-0.55%"
"27/09/2024","479.51","479.70","483.36","479.28","1.25M","-0.45%"
"26/09/2024","481.68","479.00","482.11","476.50","1.09M","0.98%"
"25/09/2024","477.01","481.00","481.60","475.70","1.28M","-0.49%"
"24/09/2024","479.35","478.95","480.76","475.49","1.59M","0.42%"
"23/09/2024","477.36","474.70","479.19","472.10","1.15M","1.15%"
"20/09/2024","471.91","469.50","472.11","466.75","3.67M","0.58%"
"19/09/2024","469.17","472.80","473.15","468.61","1.90M","0.46%"
"18/09/2024","467.03","471.66","471.66","464.73","1.15M","-0.98%"
"17/09/2024","471.66","475.52","476.98","470.51","1.36M","-0.68%"
"16/09/2024","474.91","474.43","475.49","470.39","1.31M","1.30%"
"13/09/2024","468.81","465.51","471.78","465.00","1.16M","0.31%"
"12/09/2024","467.34","466.43","467.44","462.41","1.92M","0.48%"
"11/09/2024","465.11","463.88","465.85","453.50","1.59M","0.30%"
"10/09/2024","463.72","461.97","465.63","460.84","1.25M","0.14%"
"09/09/2024","463.08","460.07","465.53","459.52","2.08M","1.36%"
"06/09/2024","456.85","464.35","467.67","456.17","2.01M","-1.86%"
"05/09/2024","465.52","470.34","471.46","463.09","1.88M","-1.40%"
"04/09/2024","472.13","476.21","477.58","471.57","1.31M","-0.41%"
"03/09/2024","474.05","473.94","478.62","472.88","2.10M","-0.88%"
"30/08/2024","478.25","475.04","479.79","471.47","1.39M","1.17%"
"29/08/2024","472.73","473.73","476.58","470.32","944.75K","-0.02%"
"28/08/2024","472.84","472.84","475.64","470.87","1.33M","0.11%"
"27/08/2024","472.34","472.71","472.79","468.62","1.29M","0.83%"
"26/08/2024","468.46","465.64","469.76","465.07","1.22M","0.58%"
"23/08/2024","465.74","464.50","466.44","461.54","1.31M","0.87%"
"22/08/2024","461.71","461.84","464.66","459.91","1.18M","-0.01%"
"21/08/2024","461.75","459.95","462.13","458.39","853.90K","0.80%"
"20/08/2024","458.07","458.62","460.97","456.59","1.12M","-0.11%"
"19/08/2024","458.58","457.21","458.75","456.16","1.01M","0.39%"
"16/08/2024","456.82","456.14","457.40","452.31","1.12M","0.15%"
"15/08/2024","456.14","452.05","456.77","451.39","1.11M","1.10%"
"14/08/2024","451.18","451.66","451.99","449.15","906.76K","0.33%"
"13/08/2024","449.70","448.51","450.27","445.75","1.17M","0.65%"
"12/08/2024","446.78","447.02","448.39","445.10","853.02K","-0.05%"
"09/08/2024","447.02","446.98","448.16","442.16","1.11M","-0.12%"
"08/08/2024","447.54","442.23","447.84","440.93","1.49M","1.29%"
"07/08/2024","441.86","449.32","451.00","441.32","1.62M","-0.85%"
"06/08/2024","445.66","444.07","451.22","443.60","1.60M","0.49%"
"05/08/2024","443.50","453.99","455.67","441.23","2.28M","-2.31%"
"02/08/2024","454.00","449.61","457.79","443.71","2.71M","0.15%"
"01/08/2024","453.34","456.07","459.47","449.91","2.24M","-0.04%"
"31/07/2024","453.50","453.57","458.17","452.52","1.87M","0.59%"
"30/07/2024","450.85","452.57","456.73","450.64","1.76M","0.20%"
"29/07/2024","449.96","451.47","453.22","449.06","1.02M","-0.32%"
"26/07/2024","451.39","444.12","452.75","443.45","1.31M","1.89%"
"25/07/2024","443.03","444.98","448.40","441.98","1.78M","-0.16%"
"24/07/2024","443.76","448.47","449.57","442.63","1.70M","-0.82%"
"23/07/2024","447.41","447.89","448.62","445.01","1.06M","0.29%"
"22/07/2024","446.10","447.88","448.71","444.45","1.10M","0.30%"
"19/07/2024","444.75","445.37","445.60","441.92","1.50M","-0.29%"
"18/07/2024","446.04","445.54","451.36","445.54","1.46M","-0.72%"
"17/07/2024","449.29","447.10","451.76","446.73","1.90M","0.80%"
"16/07/2024","445.73","438.06","447.99","438.06","1.17M","1.72%"
"15/07/2024","438.18","440.70","441.14","437.52","1.27M","-0.57%"
"12/07/2024","440.70","437.59","444.43","436.65","1.84M","1.34%"
"11/07/2024","434.89","435.10","438.12","433.60","1.37M","-0.01%"
"10/07/2024","434.95","433.11","436.05","430.31","1.55M","0.87%"
"09/07/2024","431.20","434.20","435.60","430.75","1.05M","-1.04%"
"08/07/2024","435.74","436.63","437.92","434.32","1.50M","0.00%"
"05/07/2024","435.72","432.41","435.95","429.20","1.50M","0.64%"
"03/07/2024","432.94","429.62","433.67","429.49","865.09K","0.66%"
"02/07/2024","430.09","428.00","430.50","424.63","1.89M","0.27%"
"01/07/2024","428.94","439.15","440.78","425.40","2.46M","-2.25%"
"28/06/2024","438.81","440.12","442.26","438.12","2.47M","-0.32%"
"27/06/2024","440.22","440.67","441.53","437.55","1.24M","0.41%"
"26/06/2024","438.42","439.78","440.67","436.35","1.63M","-0.62%"
"25/06/2024","441.17","443.98","445.07","440.33","1.52M","-0.44%"
"24/06/2024","443.14","444.74","446.48","442.14","1.44M","0.09%"
"21/06/2024","442.75","443.40","443.98","440.00","4.05M","0.03%"
"20/06/2024","442.63","439.08","445.22","438.48","1.63M","0.59%"
"18/06/2024","440.02","439.61","440.75","435.23","1.38M","-0.14%"
"17/06/2024","440.63","436.36","443.28","435.01","1.94M","0.84%"
"14/06/2024","436.95","437.43","438.16","434.11","1.40M","-0.65%"
"13/06/2024","439.80","431.00","440.85","430.37","1.65M","1.30%"
"12/06/2024","434.17","437.60","440.52","433.91","1.91M","-0.30%"
"11/06/2024","435.48","427.84","435.78","426.60","1.58M","0.81%"
"10/06/2024","432.00","432.73","434.10","431.20","1.41M","-0.39%"
"07/06/2024","433.70","434.01","438.19","431.59","1.49M","-0.03%"
"06/06/2024","433.85","436.02","436.02","431.96","1.28M","-0.28%"
"05/06/2024","435.08","431.74","435.56","429.33","2.12M","0.91%"
"04/06/2024","431.14","431.31","434.10","428.63","2.16M","-0.73%"
"03/06/2024","434.33","434.14","436.58","430.06","1.81M","-0.27%"
"31/05/2024","435.52","430.11","435.99","427.53","3.62M","1.26%"
"30/05/2024","430.11","425.85","430.53","425.25","1.38M","0.92%"
"29/05/2024","426.18","425.58","428.36","423.85","1.47M","-0.87%"
"28/05/2024","429.92","430.99","433.31","427.14","1.70M","-1.30%"
"24/05/2024","435.57","433.28","437.52","432.97","1.16M","0.76%"
"23/05/2024","432.30","435.94","436.96","431.68","1.67M","-0.57%"
"22/05/2024","434.79","435.19","436.79","432.30","1.66M","-0.06%"
"21/05/2024","435.04","431.48","437.17","431.48","1.23M","0.56%"
"20/05/2024","432.61","432.73","432.98","431.03","1.50M","0.02%"
"17/05/2024","432.52","430.31","433.47","429.80","1.15M","0.66%"
"16/05/2024","429.69","431.73","432.63","427.85","1.84M","-0.26%"
"15/05/2024","430.82","434.28","435.36","429.53","1.75M","-0.30%"
"14/05/2024","432.11","434.50","435.42","430.13","1.29M","-0.61%"
"13/05/2024","434.78","435.07","437.16","433.71","1.27M","0.09%"
"10/05/2024","434.39","430.50","434.83","430.47","1.23M","1.05%"
"09/05/2024","429.86","429.79","430.94","428.28","1.74M","0.50%"
"08/05/2024","427.71","430.01","430.87","426.93","1.34M","-0.53%"
"07/05/2024","430.00","429.71","437.94","427.45","1.56M","0.79%"
"06/05/2024","426.62","426.98","428.58","423.45","1.53M","0.71%"
"03/05/2024","423.60","418.08","425.77","418.08","2.66M","0.95%"
"02/05/2024","419.62","425.82","425.82","413.61","5.27M","-5.20%"
"01/05/2024","442.62","442.79","449.40","441.98","1.82M","0.38%"
"30/04/2024","440.96","443.65","444.71","440.24","2.17M","-0.92%"
"29/04/2024","445.07","445.77","448.13","442.28","1.26M","0.43%"
"26/04/2024","443.18","439.46","445.69","439.46","1.58M","-0.15%"
"25/04/2024","443.83","442.52","445.25","439.10","1.44M","-0.11%"
"24/04/2024","444.32","437.21","444.61","433.38","1.97M","-0.17%"
"23/04/2024","445.06","446.57","448.10","444.09","1.51M","-0.43%"
"22/04/2024","446.97","443.38","448.98","441.73","1.35M","0.15%"
"19/04/2024","446.30","451.97","451.97","444.09","1.83M","-0.03%"
"18/04/2024","446.43","450.97","451.19","445.52","1.07M","-0.08%"
"17/04/2024","446.79","445.58","449.11","443.98","1.22M","0.23%"
"16/04/2024","445.78","446.74","446.86","442.86","1.58M","0.23%"
"15/04/2024","444.75","449.92","453.91","443.83","1.71M","-0.59%"
"12/04/2024","447.41","450.21","451.63","444.15","1.98M","-1.23%"
"11/04/2024","453.00","451.58","455.97","448.28","1.68M","0.56%"
"10/04/2024","450.49","453.43","453.83","449.34","1.84M","-1.63%"
"09/04/2024","457.94","460.67","461.82","453.65","1.47M","-0.81%"
"08/04/2024","461.67","462.87","463.09","459.49","1.74M","-0.65%"
"05/04/2024","464.70","457.52","465.79","456.57","1.58M","1.63%"
"04/04/2024","457.26","463.32","466.94","455.97","2.26M","-1.13%"
"03/04/2024","462.47","460.82","464.34","460.17","1.45M","0.24%"
"02/04/2024","461.34","462.37","464.22","460.83","1.45M","-0.44%"
"01/04/2024","463.40","465.94","466.55","461.81","1.03M","-0.20%"
"28/03/2024","464.32","463.63","465.91","462.61","1.78M","-0.41%"
"27/03/2024","466.23","462.97","467.23","460.95","1.59M","-0.28%"
"26/03/2024","467.55","464.94","468.34","464.94","1.27M","0.14%"
"25/03/2024","466.90","467.21","468.27","464.45","1.39M","-0.29%"
"22/03/2024","468.24","464.36","469.21","462.49","1.69M","0.42%"
"21/03/2024","466.30","464.65","468.62","463.34","2.72M","-0.10%"
"20/03/2024","466.79","466.29","468.28","464.13","2.15M","0.01%"
"19/03/2024","466.73","467.00","468.23","464.86","1.88M","0.13%"
"18/03/2024","466.11","468.64","475.98","465.56","3.03M","-0.45%"
"15/03/2024","468.23","472.61","473.84","466.38","33.35M","-1.20%"
"14/03/2024","473.94","475.93","477.00","473.09","3.55M","-0.20%"
"13/03/2024","474.89","469.96","477.71","469.96","3.24M","0.73%"
"12/03/2024","471.47","467.39","473.21","466.89","3.26M","0.42%"
"11/03/2024","469.48","473.98","473.98","466.75","4.25M","1.50%"
"08/03/2024","462.55","466.29","466.29","461.98","2.47M","-0.59%"
"07/03/2024","465.29","465.00","467.77","461.63","2.51M","0.36%"
"06/03/2024","463.61","458.98","465.11","458.98","2.60M","0.57%"
"05/03/2024","460.96","456.37","463.04","456.37","4.10M","1.18%"
"04/03/2024","455.60","449.21","456.66","448.73","2.29M","1.42%"
"01/03/2024","449.21","448.00","450.97","447.00","1.66M","0.09%"
"29/02/2024","448.82","452.65","453.11","445.10","3.68M","-0.53%"
"28/02/2024","451.20","444.11","451.73","443.52","1.56M","1.44%"
"27/02/2024","444.80","443.56","444.95","441.86","1.09M","-0.03%"
"26/02/2024","444.94","447.56","448.05","444.51","1.29M","-0.59%"
"23/02/2024","447.56","448.30","448.54","445.31","1.16M","0.12%"
"22/02/2024","447.03","441.77","447.83","438.73","1.39M","1.72%"
"21/02/2024","439.46","437.76","439.75","434.63","1.23M","0.80%"
"20/02/2024","435.96","435.59","439.40","434.19","1.87M","1.00%"
"16/02/2024","431.63","432.27","434.77","430.65","1.46M","0.69%"
"15/02/2024","428.69","420.25","429.24","419.69","1.72M","2.46%"
"14/02/2024","418.40","418.87","420.85","416.62","1.35M","0.52%"
"13/02/2024","416.25","418.92","419.71","414.22","1.31M","-0.80%"
"12/02/2024","419.61","420.36","420.98","418.12","1.27M","0.05%"
"09/02/2024","419.42","413.81","419.84","412.29","1.35M","1.31%"
"08/02/2024","414.00","419.30","419.30","413.36","1.49M","-0.68%"
"07/02/2024","416.83","419.07","423.97","415.30","1.99M","0.31%"
"06/02/2024","415.56","414.89","421.00","411.36","3.23M","3.73%"
"05/02/2024","400.63","396.84","401.98","396.07","3.49M","-1.59%"
"02/02/2024","407.09","407.02","408.93","404.24","2.22M","-0.38%"
"01/02/2024","408.65","408.27","410.00","405.31","1.89M","0.94%"
"31/01/2024","404.83","409.46","410.61","403.33","1.78M","-0.74%"
"30/01/2024","407.85","406.05","410.54","405.40","1.65M","0.55%"
"29/01/2024","405.61","404.78","405.87","402.26","1.40M","0.39%"
"26/01/2024","404.04","404.41","405.32","401.67","1.15M","0.14%"
"25/01/2024","403.47","400.72","403.60","400.40","1.55M","0.55%"
"24/01/2024","401.28","407.07","408.39","401.00","1.59M","-1.62%"
"23/01/2024","407.89","405.29","408.18","402.17","1.29M","0.35%"
"22/01/2024","406.47","401.88","407.32","401.41","2.11M","-0.22%"
"19/01/2024","407.38","407.12","408.00","404.26","2.27M","-0.12%"
"18/01/2024","407.85","407.06","408.38","403.74","1.23M","0.27%"
"17/01/2024","406.75","404.47","407.33","403.92","1.37M","0.02%"
"16/01/2024","406.65","407.48","410.61","406.00","1.46M","-0.56%"
"12/01/2024","408.92","408.74","409.56","405.50","849.17K","0.73%"
"11/01/2024","405.96","406.78","407.00","401.64","1.11M","0.02%"
"10/01/2024","405.88","404.43","406.08","404.01","1.17M","-0.20%"
"09/01/2024","406.69","407.48","407.78","404.43","1.26M","-0.39%"
"08/01/2024","408.29","407.86","409.99","404.36","1.14M","-0.20%"
"05/01/2024","409.12","409.05","410.49","406.25","1.40M","0.13%"
"04/01/2024","408.59","407.64","411.65","407.58","1.52M","-0.03%"
"03/01/2024","408.71","405.90","409.86","405.29","1.54M","-0.21%"
"02/01/2024","409.58","409.78","411.73","406.70","1.57M","-0.28%"
